1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918,1.9918
1.85,1.9918,1.9243,1.7993,2.211,2.0699,2.2169,2.048,2.0029,1.9915,1.9918,2.1003,1.8807,2.079,1.9911,1.9923,1.8866,2.0026,1.8048,1.5802,1.9134,2.0859,2.4478,2.4517,2.0671,1.9997,1.9894,1.9918,2.423,2.1626,1.9965,1.9918,1.9825,1.8226,1.9912,1.9922,1.0573,2.5206,2.5339,3.2072,1.9918,1.9917,1.9918,1.9918,1.9918,1.9918,1.9918,1.5821
1.6978,1.9918,1.8659,1.6328,2.4541,2.1574,2.4538,2.1118,2.0166,1.9912,1.9918,2.2319,1.7497,2.1529,1.9902,1.9928,1.7585,2.0156,1.6188,1.2152,1.863,2.212,2.9283,2.9289,2.161,2.0099,1.9868,1.9918,2.8754,2.3393,2.0024,1.9918,1.9564,1.6572,1.9906,1.9925,0.42366,3.0222,3.0863,4.7823,1.9918,1.9909,1.9918,1.9918,1.9918,1.9918,1.9918,1.2567
1.538,1.9918,1.8156,1.4932,2.7183,2.2529,2.6924,2.1844,2.033,1.9908,1.9918,2.3885,1.5971,2.2143,1.989,1.9931,1.6049,2.0307,1.4371,0.91051,1.8319,2.3761,3.4206,3.4127,2.2774,2.0228,1.9833,1.9918,3.3388,2.522,2.0093,1.9918,1.9499,1.4957,1.9897,1.9927,0.14093,3.485,3.6328,6.7621,1.9918,1.9927,1.9918,1.9918,1.9918,1.9918,1.9918,0.99824
1.3746,1.9918,1.7733,1.3798,2.9978,2.3555,2.925,2.2653,2.0532,1.9903,1.9918,2.5706,1.4233,2.265,1.9876,1.9934,1.4257,2.0482,1.2627,0.67632,1.8102,2.584,3.9122,3.8935,2.4198,2.0389,1.9791,1.9918,3.8006,2.7125,2.0173,1.9918,1.9864,1.3392,1.9887,1.993,0.07107,3.9041,4.1604,9.1791,1.9918,2.0134,1.9918,1.9918,1.9918,1.9918,1.9918,0.79293
1.2117,1.9918,1.7381,1.2908,3.2861,2.4624,3.1454,2.3534,2.0769,1.9896,1.9918,2.7774,1.2315,2.307,1.9858,1.9936,1.2245,2.0679,1.0971,0.51065,1.7923,2.8363,4.3883,4.3586,2.5935,2.0593,1.9734,1.9918,4.2422,2.9111,2.0262,1.9918,1.9663,1.1888,1.9873,1.9931,0.055784,4.2766,4.6521,12.089,1.9918,2.0218,1.9918,1.9918,1.9918,1.9918,1.9918,0.62985
1.0527,1.9918,1.7089,1.2235,3.5776,2.5715,3.3463,2.448,2.1049,1.9888,1.9918,3.0049,1.0278,2.341,1.9836,1.9938,1.0119,2.09,0.94344,0.40111,1.7768,3.1311,4.8378,4.7999,2.8025,2.0852,1.9667,1.9918,4.6591,3.1193,2.0357,1.9918,1.9701,1.0451,1.9856,1.9933,0.049762,4.5998,5.1036,15.451,1.9918,2.0226,1.9918,1.9918,1.9918,1.9918,1.9918,0.50031
0.90158,1.9918,1.6854,1.175,3.8666,2.681,3.5247,2.5476,2.138,1.9878,1.9918,3.2485,0.82357,2.3687,1.9808,1.994,0.80532,2.1141,0.80229,0.33006,1.7632,3.4635,5.2509,5.2095,3.0485,2.1174,1.9582,1.9918,5.0391,3.3397,2.0457,1.9918,1.9539,0.90963,1.9835,1.9934,0.046114,4.8788,5.5061,19.128,1.9918,2.0226,1.9918,1.9918,1.9918,1.9918,1.9918,0.39741
0.76126,1.9918,1.6663,1.1407,4.1447,2.7886,3.6804,2.6518,2.1757,1.9865,1.9918,3.5027,0.63027,2.3911,1.9773,1.9941,0.62796,2.1398,0.67497,0.28433,1.7513,3.8203,5.6218,5.5811,3.3338,2.1583,1.9473,1.9918,5.3792,3.5715,2.0519,1.9918,1.9844,0.78385,1.9809,1.9935,0.043558,5.1162,5.857,22.94,1.9918,2.0226,1.9918,1.9918,1.9918,1.9918,1.9918,0.31567
0.63432,1.9918,1.6508,1.1184,4.4078,2.8924,3.8126,2.759,2.2195,1.9849,1.9918,3.7626,0.4669,2.4089,1.9728,1.9942,0.49144,2.1666,0.56211,0.25386,1.7423,4.1982,5.9479,5.9113,3.6546,2.2101,1.934,1.9918,5.6766,3.8204,2.0521,1.9918,1.9877,0.66921,1.9776,1.9935,0.041463,5.3159,6.1617,26.223,1.9918,2.0226,1.9918,1.9918,1.9918,1.9918,1.9918,0.25075
0.5214,1.9918,1.6383,1.1054,4.6498,2.9925,3.9233,2.8666,2.2685,1.9829,1.9918,4.0216,0.33872,2.4234,1.9672,1.9942,0.39636,2.1937,0.46408,0.2327,1.7351,4.5743,6.2295,6.1997,4.0048,2.2754,1.9171,1.9918,5.9291,4.0871,2.0394,1.9918,1.9611,0.56539,1.9734,1.9936,0.039933,5.4819,6.4191,27.62,1.9918,2.0226,1.9918,1.9918,1.9918,1.9918,1.9918,0.19918
